Arr_rate number Arr_Time  arr_TS  is_acc  is_USST src  dest  dur  rate  ARopt  selectedOp  pathLen  path
0.00222222 450000 372304 6205 0 1 7 13 60 1 6257,6354,6886 -1 -1 
0.00222222 450000 373598 6226 1 2 5 10 2 10 6380,6599 154 2 5-4-10
0.00222222 450000 373804 6230 1 2 6 1 8 10 6978,7163 748 2 6-3-1
0.00222222 450000 373995 6233 1 2 11 19 53 10 6583,6822 402 2 11-18-19
0.00222222 450000 374531 6242 1 2 4 2 4 10 6497,6920 255 1 4-2
0.00222222 450000 375578 6259 1 1 3 8 60 1 6904,7412,7534 1 2 3-7-8
0.00222222 450000 376687 6278 1 2 1 3 5 10 6426,6859 148 1 1-3
0.00222222 450000 376823 6280 1 1 10 4 60 1 6684,6711,7628 0 1 10-4
0.00222222 450000 377578 6292 1 1 10 15 60 1 6377,6382,6871 0 5 10-11-8-14-12-15
0.00222222 450000 378007 6300 1 1 7 3 60 1 6347,6482,6659 0 1 7-3
0.00222222 450000 378204 6303 1 2 2 14 8 10 6768,7533 465 3 2-7-8-14
0.00222222 450000 378350 6305 1 1 13 18 60 1 6347,6636,7505 2 5 13-12-14-8-11-18
0.00222222 450000 378705 6311 1 2 12 4 4 10 6917,7200 613 8 12-15-16-17-19-18-11-10-4
0.00222222 450000 379121 6318 1 2 1 9 6 10 6509,6727 220 2 1-7-9
0.00222222 450000 379127 6318 1 2 17 18 9 10 7143,7161 825 2 17-19-18
0.00222222 450000 379194 6319 1 2 10 16 4 10 6885,7043 609 5 10-11-18-19-17-16
0.00222222 450000 379520 6325 1 2 13 18 2 10 6638,7740 363 5 13-15-16-17-19-18
0.00222222 450000 379996 6333 1 2 1 14 43 10 7411,7580 1078 6 1-7-9-10-11-8-14
0.00222222 450000 380634 6343 1 1 12 16 60 1 7231,7256,7362 0 2 12-15-16
0.00222222 450000 381407 6356 1 1 5 6 60 1 6913,7134,7696 1 3 5-4-3-6
0.00222222 450000 381439 6357 1 1 19 13 60 1 6414,7280,7367 1 4 19-17-16-15-13
0.00222222 450000 381626 6360 1 1 10 18 60 1 6826,7314,7358 1 2 10-11-18
0.00222222 450000 381802 6363 1 2 5 7 7 10 7172,7768 831 3 5-4-3-7
0.00222222 450000 382685 6378 1 1 10 1 60 1 6722,7349,7738 0 3 10-9-7-1
0.00222222 450000 382827 6380 1 2 1 19 2 10 6940,7442 560 5 1-7-8-14-17-19
0.00222222 450000 383026 6383 1 1 5 9 60 1 6818,7570,7653 1 3 5-4-10-9
0.00222222 450000 383172 6386 1 1 11 2 60 1 6503,6758,6765 0 3 11-10-4-2
0.00222222 450000 383994 6399 1 1 6 10 60 1 6941,6975,7431 0 2 6-4-10
0.00222222 450000 384644 6410 1 2 16 19 60 10 6678,7096 357 2 16-17-19
0.00222222 450000 386026 6433 1 2 11 14 41 10 6735,7423 343 2 11-8-14
0.00222222 450000 386119 6435 1 2 19 6 11 10 6957,7157 522 6 19-17-14-8-7-3-6
0.00222222 450000 386734 6445 1 1 2 6 60 1 6675,7145,7542 0 2 2-4-6
0.00222222 450000 387292 6454 1 2 4 8 47 10 6846,7080 392 3 4-3-7-8
0.00222222 450000 387333 6455 0 2 9 3 47 10 6748,6776 -1 -1 
0.00222222 450000 387436 6457 1 2 5 13 9 10 7471,7474 1014 7 5-4-10-11-8-14-12-13
0.00222222 450000 387451 6457 1 1 1 3 60 1 6720,6907,7099 0 1 1-3
0.00222222 450000 388419 6473 1 1 16 7 60 1 6904,7033,7206 1 4 16-17-14-8-7
0.00222222 450000 389245 6487 1 1 15 8 60 1 6579,6637,6808 0 3 15-12-14-8
0.00222222 450000 389914 6498 1 1 4 14 60 1 6641,7680,7716 0 4 4-10-11-8-14
0.00222222 450000 390017 6500 1 2 9 15 14 10 6753,7377 344 6 9-10-11-8-14-12-15
0.00222222 450000 390273 6504 1 2 16 12 3 10 6563,7297 150 3 16-15-13-12
0.00222222 450000 390609 6510 1 2 9 1 22 10 7085,7460 575 2 9-7-1
0.00222222 450000 390610 6510 1 1 12 15 60 1 7128,7162,7814 0 1 12-15
0.00222222 450000 390783 6513 1 1 3 17 60 1 6720,6788,7652 2 4 3-7-8-14-17
0.00222222 450000 391044 6517 1 1 10 5 60 1 7520,7772,7779 0 2 10-4-5
0.00222222 450000 391090 6518 1 1 4 18 60 1 7299,7699,7889 0 3 4-10-11-18
0.00222222 450000 391807 6530 1 1 13 14 60 1 6654,6969,7176 1 2 13-12-14
0.00222222 450000 391971 6532 1 1 17 13 60 1 7196,7638,7692 0 3 17-16-15-13
0.00222222 450000 392197 6536 1 1 12 2 60 1 6780,6812,7270 2 4 12-14-8-7-2
0.00222222 450000 392652 6544 1 1 14 2 60 1 7046,7388,7889 0 3 14-8-7-2
0.00222222 450000 392960 6549 1 2 2 13 4 10 6972,7933 423 7 2-7-8-14-17-16-15-13
0.00222222 450000 393175 6552 1 1 9 7 60 1 6602,6670,7877 0 1 9-7
0.00222222 450000 393717 6561 1 2 15 10 27 10 7552,7816 998 6 15-16-17-19-18-11-10
0.00222222 450000 394088 6568 1 2 15 7 2 10 6949,7242 381 4 15-12-14-8-7
0.00222222 450000 395153 6585 1 2 9 14 7 10 6800,7968 232 3 9-7-8-14
0.00222222 450000 395338 6588 1 1 18 4 60 1 6662,6766,7299 1 3 18-11-10-4
0.00222222 450000 395968 6599 1 2 13 6 2 10 6896,7069 339 6 13-12-14-8-7-3-6
0.00222222 450000 396030 6600 1 1 2 11 60 1 7394,7928,7966 1 3 2-4-10-11
0.00222222 450000 396360 6606 0 2 13 4 35 10 6615,6648 -1 -1 
0.00222222 450000 397056 6617 0 2 16 9 58 10 6620,7009 -1 -1 
0.00222222 450000 397331 6622 1 2 12 15 34 10 6843,7250 221 2 12-13-15
0.00222222 450000 397361 6622 1 2 5 16 5 10 6897,7711 310 7 5-4-10-11-18-19-17-16
0.00222222 450000 397530 6625 1 1 9 5 60 1 6917,6947,7750 1 3 9-10-4-5
0.00222222 450000 397954 6632 1 2 7 18 13 10 6694,7982 69 3 7-8-11-18
0.00222222 450000 398235 6637 1 1 13 12 60 1 6876,6896,7622 2 1 13-12
0.00222222 450000 399074 6651 1 1 13 4 60 1 6729,6962,7843 2 6 13-12-14-8-11-10-4
0.00222222 450000 399305 6655 1 1 8 1 60 1 6897,6938,7909 1 5 8-11-10-4-2-1
0.00222222 450000 400496 6674 1 1 2 5 60 1 7562,7891,7912 0 2 2-4-5
0.00222222 450000 400816 6680 1 1 4 11 60 1 6741,7045,7242 0 2 4-10-11
0.00222222 450000 400852 6680 1 1 12 19 60 1 6862,7227,8000 0 3 12-14-17-19
0.00222222 450000 401387 6689 1 2 9 2 9 10 6857,7268 168 2 9-7-2
0.00222222 450000 401399 6689 1 1 15 12 60 1 6976,7908,8045 0 1 15-12
0.00222222 450000 401438 6690 1 1 11 12 60 1 6828,6846,7680 2 3 11-8-14-12
0.00222222 450000 403244 6720 1 2 7 11 41 10 7416,7603 760 3 7-9-10-11
0.00222222 450000 403300 6721 1 1 18 4 60 1 6922,7530,8047 1 5 18-11-8-7-3-4
0.00222222 450000 403832 6730 1 1 6 7 60 1 7038,7259,7466 0 2 6-3-7
0.00222222 450000 404028 6733 1 2 7 16 22 10 7213,8062 607 4 7-8-14-17-16
0.00222222 450000 404946 6749 1 1 7 9 60 1 6841,7511,7920 2 1 7-9
0.00222222 450000 405123 6752 1 2 5 2 2 10 6760,7202 8 2 5-4-2
0.00222222 450000 405130 6752 1 1 4 17 60 1 7421,7434,7717 2 5 4-10-11-8-14-17
0.00222222 450000 405384 6756 1 1 9 18 60 1 6852,7459,7687 2 3 9-10-11-18
0.00222222 450000 405701 6761 1 2 5 15 17 10 7203,7856 442 7 5-4-3-7-8-14-12-15
0.00222222 450000 406087 6768 1 1 18 16 60 1 6970,7187,7772 2 5 18-11-8-14-17-16
0.00222222 450000 406234 6770 1 2 4 9 35 10 7190,7553 420 3 4-2-7-9
0.00222222 450000 406381 6773 1 1 14 11 60 1 6888,7430,7513 2 2 14-8-11
0.00222222 450000 407126 6785 1 2 11 6 5 10 7833,7865 1048 3 11-10-4-6
0.00222222 450000 407168 6786 1 1 3 2 60 1 7477,7503,7738 0 2 3-7-2
0.00222222 450000 407212 6786 1 2 16 2 3 10 7489,8083 703 6 16-17-14-8-7-1-2
0.00222222 450000 409441 6824 1 2 9 6 2 10 6977,7720 162 3 9-7-3-6
0.00222222 450000 409778 6829 1 2 10 11 12 10 7164,7956 345 4 10-9-7-8-11
0.00222222 450000 409868 6831 1 2 3 13 2 10 7093,8175 351 11 3-7-2-4-10-11-18-19-17-16-15-13
0.00222222 450000 410290 6838 1 1 10 11 60 1 6986,7322,7863 0 1 10-11
0.00222222 450000 410402 6840 1 2 19 5 33 10 6867,8066 380 7 19-17-14-8-11-10-4-5
0.00222222 450000 410453 6840 1 1 1 11 60 1 7130,7310,8175 1 4 1-7-9-10-11
0.00222222 450000 410897 6848 1 1 7 8 60 1 6976,7043,8022 0 1 7-8
0.00222222 450000 411003 6850 1 1 1 19 60 1 7689,7941,8196 0 5 1-7-8-14-17-19
0.00222222 450000 412356 6872 1 2 4 9 3 10 7276,7876 404 2 4-10-9
0.00222222 450000 412365 6872 1 2 12 3 27 10 7929,7993 1057 4 12-14-8-7-3
0.00222222 450000 412599 6876 1 2 1 6 16 10 7401,7894 525 2 1-3-6
0.00222222 450000 413102 6885 1 1 14 2 60 1 7910,7972,8113 0 7 14-17-19-18-11-10-4-2
0.00222222 450000 413154 6885 1 2 12 15 19 10 7868,8169 983 1 12-15
0.00222222 450000 413243 6887 1 2 11 7 2 10 6928,8103 55 6 11-18-19-17-14-8-7
0.00222222 450000 413309 6888 1 1 12 18 60 1 6983,7738,7814 0 4 12-14-8-11-18
0.00222222 450000 413603 6893 1 2 12 11 10 10 7672,7928 779 6 12-15-16-17-19-18-11
0.00222222 450000 413642 6894 1 2 18 5 5 10 7941,7985 1067 6 18-11-8-7-3-4-5
0.00222222 450000 413658 6894 1 2 14 10 2 10 7805,8128 938 4 14-8-7-9-10
0.00222222 450000 414415 6906 1 1 8 5 60 1 7682,8123,8141 0 4 8-11-10-4-5
0.00222222 450000 414696 6911 1 1 7 18 60 1 7811,8058,8181 1 3 7-8-11-18
0.00222222 450000 414906 6915 1 2 19 16 50 10 7144,7921 447 2 19-17-16
0.00222222 450000 415531 6925 1 1 19 2 60 1 7617,7675,8094 2 5 19-17-14-8-7-2
0.00222222 450000 415884 6931 1 2 14 11 52 10 7304,8155 659 2 14-8-11
0.00222222 450000 416142 6935 1 1 10 4 60 1 7578,8159,8160 0 1 10-4
0.00222222 450000 416451 6940 1 1 12 2 60 1 7233,7397,8288 2 4 12-14-8-7-2
0.00222222 450000 416560 6942 1 1 9 1 60 1 6983,7207,7336 0 4 9-10-4-2-1
0.00222222 450000 416792 6946 1 1 5 6 60 1 7634,7806,8113 0 2 5-4-6
0.00222222 450000 417483 6958 1 2 7 9 22 10 6997,7553 39 1 7-9
0.00222222 450000 418950 6982 1 2 4 1 7 10 7629,8146 647 2 4-3-1
0.00222222 450000 419608 6993 1 1 1 8 60 1 7283,7950,8100 0 5 1-7-9-10-11-8
0.00222222 450000 420184 7003 1 2 7 6 4 10 7302,7776 299 2 7-3-6
0.00222222 450000 420480 7007 1 2 10 13 2 10 7210,8104 246 5 10-11-8-14-12-13
0.00222222 450000 420624 7010 1 2 1 9 5 10 7405,8073 395 2 1-7-9
0.00222222 450000 420773 7012 1 2 6 19 12 10 8136,8259 1124 5 6-4-10-11-18-19
0.00222222 450000 421010 7016 1 2 9 1 3 10 7483,7709 505 2 9-7-1
0.00222222 450000 421354 7022 1 2 2 14 3 10 7267,8143 245 3 2-7-8-14
0.00222222 450000 421967 7032 1 2 6 5 48 10 7313,7953 281 2 6-4-5
0.00222222 450000 422578 7042 1 2 18 1 13 10 7285,7767 320 5 18-11-8-7-3-1
0.00222222 450000 423722 7062 1 2 3 17 2 10 7918,7936 856 7 3-7-8-14-12-15-16-17
0.00222222 450000 424279 7071 1 2 16 6 2 10 7539,8347 468 10 16-17-19-18-11-10-9-7-2-4-6
0.00222222 450000 424869 7081 1 2 11 9 15 10 7483,8184 440 2 11-10-9
0.00222222 450000 425178 7086 1 2 6 5 6 10 7824,8025 738 2 6-4-5
0.00222222 450000 425230 7087 1 2 1 13 23 10 7267,8280 288 5 1-7-8-14-12-13
0.00222222 450000 425340 7089 1 1 14 4 60 1 7121,7464,8308 2 4 14-8-11-10-4
0.00222222 450000 425494 7091 1 2 8 12 21 10 8171,8502 1080 2 8-14-12
0.00222222 450000 426095 7101 1 2 11 1 2 10 7154,7893 83 4 11-10-4-2-1
0.00222222 450000 426577 7109 1 1 10 5 60 1 7678,7804,7838 0 2 10-4-5
0.00222222 450000 426786 7113 1 1 18 16 60 1 7478,8338,8390 1 5 18-11-8-14-17-16
0.00222222 450000 427038 7117 1 1 7 6 60 1 7366,8007,8300 0 3 7-2-4-6
0.00222222 450000 427276 7121 1 2 19 14 16 10 7140,7927 31 2 19-17-14
0.00222222 450000 427500 7125 1 2 1 4 17 10 7222,8346 97 2 1-3-4
0.00222222 450000 427773 7129 1 1 14 7 60 1 7744,7797,7803 0 2 14-8-7
0.00222222 450000 427924 7132 1 1 13 2 60 1 7808,8402,8475 1 5 13-12-14-8-7-2
0.00222222 450000 428123 7135 1 1 1 16 60 1 7324,7574,7850 2 5 1-7-8-14-17-16
0.00222222 450000 428247 7137 0 1 10 14 60 1 7445,7543,7565 -1 -1 
0.00222222 450000 429570 7159 1 2 9 11 15 10 7350,7761 215 2 9-10-11
0.00222222 450000 430007 7166 1 1 14 7 60 1 7649,8010,8477 0 2 14-8-7
0.00222222 450000 430982 7183 1 2 11 19 2 10 7236,7827 53 2 11-18-19
0.00222222 450000 431679 7194 1 2 3 2 28 10 7226,8256 32 2 3-7-2
0.00222222 450000 432443 7207 0 1 6 13 60 1 7211,7271,7641 -1 -1 
0.00222222 450000 432799 7213 1 2 14 11 3 10 8434,8570 1249 2 14-8-11
0.00222222 450000 433070 7217 1 2 10 6 3 10 7634,7965 417 4 10-9-7-3-6
0.00222222 450000 433701 7228 1 1 5 9 60 1 7727,7872,8359 0 3 5-4-10-9
0.00222222 450000 434502 7241 1 1 3 15 60 1 7384,7404,7843 2 6 3-7-8-14-17-16-15
0.00222222 450000 434634 7243 1 1 16 8 60 1 7749,7800,8235 0 3 16-17-14-8
0.00222222 450000 434736 7245 0 1 5 19 60 1 7308,7410,7479 -1 -1 
0.00222222 450000 434990 7249 1 2 12 8 13 10 8249,8272 1000 2 12-14-8
0.00222222 450000 435005 7250 1 1 18 13 60 1 7493,8121,8235 0 5 18-11-8-14-12-13
0.00222222 450000 435371 7256 1 1 2 3 60 1 7574,7665,8541 0 2 2-7-3
0.00222222 450000 436383 7273 1 2 12 8 11 10 7404,8201 181 2 12-14-8
0.00222222 450000 436434 7273 1 1 16 5 60 1 7670,7931,7980 2 7 16-17-14-8-11-10-4-5
0.00222222 450000 436581 7276 0 2 19 10 36 10 7521,7747 -1 -1 
0.00222222 450000 436986 7283 1 2 3 7 17 10 7456,7716 173 2 3-1-7
0.00222222 450000 438032 7300 1 1 6 9 60 1 7542,7947,7994 0 3 6-4-10-9
0.00222222 450000 438070 7301 1 2 11 7 41 10 7340,8338 336 3 11-10-9-7
0.00222222 450000 439553 7325 0 2 13 10 35 10 8026,8031 -1 -1 
0.00222222 450000 439740 7328 1 1 10 5 60 1 7371,7766,7771 0 2 10-4-5
0.00222222 450000 439900 7331 1 2 6 19 37 10 8073,8243 861 6 6-3-7-8-14-17-19
0.00222222 450000 440529 7342 1 1 9 2 60 1 7728,7734,8254 0 2 9-7-2
0.00222222 450000 441026 7350 1 1 1 6 60 1 7483,7873,8007 0 2 1-3-6
0.00222222 450000 441731 7362 1 2 1 12 4 10 7894,7935 548 4 1-7-8-14-12
0.00222222 450000 442213 7370 1 1 3 17 60 1 7957,8255,8494 2 4 3-7-8-14-17
0.00222222 450000 442888 7381 1 1 17 16 60 1 7407,7887,8037 2 1 17-16
0.00222222 450000 442943 7382 1 1 6 13 60 1 8285,8614,8753 0 6 6-3-7-8-14-12-13
0.00222222 450000 442997 7383 1 1 10 14 60 1 7626,7783,8310 2 3 10-11-8-14
0.00222222 450000 443071 7384 1 1 3 18 60 1 7491,7606,8422 2 4 3-4-10-11-18
0.00222222 450000 443111 7385 1 1 4 2 60 1 7773,8126,8490 0 1 4-2
0.00222222 450000 443878 7397 1 1 15 5 60 1 8092,8727,8751 0 7 15-12-14-8-7-3-4-5
0.00222222 450000 443984 7399 1 2 7 17 7 10 7738,8354 388 7 7-3-4-10-11-18-19-17
0.00222222 450000 443988 7399 1 2 16 14 56 10 8478,8580 1079 3 16-15-12-14
0.00222222 450000 444292 7404 1 1 11 5 60 1 7659,8033,8670 0 5 11-8-7-3-4-5
0.00222222 450000 444441 7407 1 2 17 4 2 10 8334,8814 991 5 17-14-8-11-10-4
0.00222222 450000 444842 7414 1 1 4 6 60 1 7844,8725,8786 0 1 4-6
0.00222222 450000 445237 7420 1 1 9 13 60 1 7689,8500,8655 0 5 9-7-8-14-12-13
0.00222222 450000 445534 7425 1 1 17 5 60 1 7813,7883,8029 2 6 17-14-8-11-10-4-5
0.00222222 450000 445958 7432 1 1 2 1 60 1 7548,7889,8348 0 1 2-1
0.00222222 450000 446581 7443 1 2 13 19 42 10 8019,8622 786 4 13-15-16-17-19
0.00222222 450000 446633 7443 1 1 5 15 60 1 7734,7889,8327 0 7 5-4-2-7-8-14-12-15
0.00222222 450000 446897 7448 1 1 1 19 60 1 7591,7616,8005 2 5 1-7-8-14-17-19
0.00222222 450000 447521 7458 1 2 8 11 19 10 8107,8595 660 1 8-11
0.00222222 450000 447638 7460 1 1 4 15 60 1 7769,7872,8475 0 6 4-2-7-8-14-12-15
0.00222222 450000 448275 7471 1 1 19 10 60 1 7683,8649,8726 0 5 19-17-14-8-11-10
0.00222222 450000 448848 7480 1 2 10 3 9 10 7520,7707 158 2 10-4-3
0.00222222 450000 449414 7490 1 2 8 1 2 10 7647,8569 157 2 8-7-1
0.00222222 450000 449537 7492 1 2 10 18 42 10 8174,8502 682 2 10-11-18
0.00222222 450000 450169 7502 1 1 4 6 60 1 7767,8483,8555 0 4 4-2-1-3-6
0.0025 4000 114.459 1 1 1 8 2 60 1 11,799,1216 0 2 8-7-2
0.0025 4000 815.854 13 1 1 12 19 60 1 155,1044,1158 0 3 12-14-17-19
0.0025 4000 999.856 16 1 1 2 13 60 1 361,440,1362 0 5 2-7-8-14-12-13
0.0025 4000 1126.16 18 1 1 12 8 60 1 891,1046,1170 0 2 12-14-8
0.0025 4000 1869.57 31 1 2 5 18 30 10 286,1198 255 4 5-4-10-11-18
0.0025 4000 1929.96 32 1 1 16 17 60 1 218,342,546 0 1 16-17
0.0025 4000 2319.89 38 1 1 12 14 60 1 1131,1134,1177 0 1 12-14
0.0025 4000 2407.8 40 1 2 18 13 2 10 257,270 217 5 18-19-17-14-12-13
0.0025 4000 2706.14 45 1 2 12 1 6 10 656,955 611 4 12-14-8-7-1
0.0025 4000 3489.99 58 1 1 12 11 60 1 394,683,778 0 3 12-14-8-11
0.0025 4000 4063.56 67 1 2 19 10 27 10 232,1360 192 3 19-18-11-10
0.0025 40000 114.459 1 1 1 8 2 60 1 11,799,1216 0 2 8-7-2
0.0025 40000 815.854 13 1 1 12 19 60 1 155,1044,1158 0 3 12-14-17-19
0.0025 40000 999.856 16 1 1 2 13 60 1 361,440,1362 0 5 2-7-8-14-12-13
0.0025 40000 1126.16 18 1 1 12 8 60 1 891,1046,1170 0 2 12-14-8
0.0025 40000 1869.57 31 1 2 5 18 30 10 286,1198 255 4 5-4-10-11-18
0.0025 40000 1929.96 32 1 1 16 17 60 1 218,342,546 0 1 16-17
0.0025 40000 2319.89 38 1 1 12 14 60 1 1131,1134,1177 0 1 12-14
0.0025 40000 2407.8 40 1 2 18 13 2 10 257,270 217 5 18-19-17-14-12-13
0.0025 40000 2706.14 45 1 2 12 1 6 10 656,955 611 4 12-14-8-7-1
0.0025 40000 3489.99 58 1 1 12 11 60 1 394,683,778 0 3 12-14-8-11
0.0025 40000 4063.56 67 1 2 19 10 27 10 232,1360 192 3 19-18-11-10
0.0025 40000 4267.62 71 1 1 6 13 60 1 988,1028,1373 0 6 6-3-7-8-14-12-13
0.0025 40000 5616.69 93 1 2 14 9 2 10 780,1183 687 3 14-8-7-9
0.0025 40000 5998.97 99 1 2 17 13 14 10 111,947 12 3 17-16-15-13
0.0025 40000 6069.84 101 1 1 4 12 60 1 631,969,1074 0 8 4-10-11-18-19-17-16-15-12
0.0025 40000 6151.28 102 1 1 5 7 60 1 288,731,1123 1 3 5-4-3-7
0.0025 40000 6197.85 103 1 2 6 15 25 10 270,1372 167 6 6-3-7-8-14-12-15
0.0025 40000 6315.13 105 1 1 16 11 60 1 991,1211,1238 0 4 16-17-19-18-11
0.0025 40000 6354.27 105 1 2 10 4 4 10 382,1300 277 1 10-4
0.0025 40000 6829.77 113 1 1 9 11 60 1 484,904,1396 0 2 9-10-11
0.0025 40000 7631.97 127 1 1 16 7 60 1 164,731,887 0 4 16-17-14-8-7
0.0025 40000 7707.34 128 1 2 15 7 3 10 274,1004 167 4 15-12-14-8-7
0.0025 40000 7979.5 132 1 1 13 7 60 1 271,844,1420 1 4 13-12-14-8-7
0.0025 40000 7998.09 133 1 1 18 19 60 1 629,1089,1458 0 1 18-19
0.0025 40000 8412.01 140 1 1 13 18 60 1 464,887,1365 0 5 13-15-16-17-19-18
0.0025 40000 9015.08 150 1 1 4 10 60 1 607,1274,1362 0 1 4-10
0.0025 40000 9054.07 150 1 1 2 7 60 1 513,656,1185 0 1 2-7
0.0025 40000 9188.48 153 1 2 16 19 11 10 445,1111 292 2 16-17-19
0.0025 40000 9355.78 155 1 1 16 6 60 1 723,1100,1283 0 7 16-17-19-18-11-10-4-6
0.0025 40000 9402.83 156 1 1 9 1 60 1 447,1037,1534 0 2 9-7-1
0.0025 40000 9592.6 159 1 2 5 16 2 10 884,1467 725 7 5-4-10-11-18-19-17-16
0.0025 40000 10412.9 173 1 2 15 14 2 10 234,1437 61 2 15-12-14
0.0025 40000 10653.1 177 1 1 8 9 60 1 399,1365,1522 0 2 8-7-9
0.0025 40000 10678.1 177 1 2 2 15 9 10 834,1113 657 5 2-7-8-14-12-15
0.0025 40000 11100.4 185 1 2 12 2 13 10 1397,1506 1212 4 12-14-8-7-2
0.0025 40000 11256.2 187 1 2 6 9 32 10 610,752 423 3 6-3-7-9
0.0025 40000 11331.2 188 1 1 6 3 60 1 283,294,1117 0 2 6-4-3
0.0025 40000 11395.6 189 1 2 16 15 5 10 332,1193 143 1 16-15
0.0025 40000 11488.1 191 1 1 18 11 60 1 238,290,550 2 1 18-11
0.0025 40000 12743.8 212 1 2 12 11 12 10 442,967 242 3 12-14-8-11
0.0025 40000 13184.5 219 1 1 17 4 60 1 905,907,1472 0 5 17-19-18-11-10-4
0.0025 40000 13220.6 220 1 2 6 3 5 10 817,1259 597 1 6-3
0.0025 40000 13414.5 223 1 1 4 5 60 1 896,1045,1482 0 1 4-5
0.0025 40000 14023.1 233 1 1 7 13 60 1 448,511,1051 1 4 7-8-14-12-13
0.0025 40000 14327.4 238 1 2 13 10 15 10 734,740 496 6 13-12-14-8-7-9-10
0.0025 40000 14405.4 240 1 2 5 10 54 10 1083,1558 843 2 5-4-10
0.0025 40000 14952.2 249 1 2 9 2 2 10 1562,1639 1313 2 9-7-2
0.0025 40000 15077.1 251 1 2 4 16 6 10 496,1198 293 6 4-10-11-18-19-17-16
0.0025 40000 15572.2 259 1 2 2 5 2 10 550,1445 291 2 2-4-5
0.0025 40000 15724.9 262 1 2 3 11 7 10 878,1257 624 3 3-4-10-11
0.0025 40000 16117.3 268 1 2 2 15 3 10 867,879 599 8 2-4-10-11-18-19-17-16-15
0.0025 40000 16767.6 279 1 2 1 16 2 10 1695,1717 1416 5 1-7-8-14-17-16
0.0025 40000 17174.5 286 1 2 15 2 40 10 396,987 110 8 15-16-17-19-18-11-10-4-2
0.0025 40000 17191.2 286 1 2 19 18 6 10 293,1285 7 1 19-18
0.0025 40000 17286.3 288 1 1 2 9 60 1 395,1067,1645 0 2 2-7-9
0.0025 40000 17727.3 295 1 2 11 6 55 10 1073,1234 778 4 11-8-7-3-6
0.0025 40000 17738 295 1 1 6 8 60 1 327,1313,1470 0 3 6-3-7-8
0.0025 40000 17906.9 298 1 2 15 8 23 10 537,1100 252 6 15-16-17-19-18-11-8
0.0025 40000 18939.3 315 1 2 17 8 6 10 384,1517 151 2 17-14-8
0.0025 40000 19226.1 320 1 2 15 16 39 10 903,1093 583 1 15-16
0.0025 40000 19299.7 321 1 2 9 16 41 10 765,1168 461 6 9-7-8-14-12-15-16
0.0025 40000 19466.1 324 1 1 3 4 60 1 581,938,1393 0 1 3-4
0.0025 40000 19474.6 324 1 1 6 4 60 1 637,1036,1043 0 1 6-4
0.0025 40000 20497.3 341 1 2 13 19 5 10 855,1120 514 4 13-15-16-17-19
0.0025 40000 21204.1 353 1 1 9 15 60 1 965,1256,1601 0 5 9-7-8-14-12-15
0.0025 40000 21229.2 353 1 2 18 19 4 10 938,1502 612 1 18-19
0.0025 40000 21480.5 358 1 2 5 17 10 10 999,1264 690 6 5-4-10-11-8-14-17
0.0025 40000 22094.9 368 1 1 17 9 60 1 951,1082,1602 0 4 17-14-8-7-9
0.0025 40000 22556 375 1 1 17 5 60 1 520,833,1479 2 6 17-19-18-11-10-4-5
0.0025 40000 23330.8 388 1 1 10 6 60 1 433,1068,1740 0 4 10-9-7-3-6
0.0025 40000 23641 394 1 2 6 12 48 10 1587,1717 1193 5 6-3-7-8-14-12
0.0025 40000 24001.4 400 1 2 4 2 2 10 1629,1830 1229 1 4-2
0.0025 40000 24914.7 415 1 1 18 14 60 1 661,688,1171 2 3 18-19-17-14
0.0025 40000 25444.9 424 1 1 13 8 60 1 1016,1505,1692 1 3 13-12-14-8
0.0025 40000 25572.4 426 1 1 18 4 60 1 452,728,1734 0 3 18-11-10-4
0.0025 40000 26256.2 437 1 2 11 14 22 10 465,1826 35 2 11-8-14
0.0025 40000 26353.8 439 1 2 4 3 5 10 921,1541 482 1 4-3
0.0025 40000 26629.8 443 1 2 7 4 46 10 838,1497 395 2 7-3-4
0.0025 40000 26967.2 449 1 1 11 14 60 1 645,821,1031 2 7 11-18-19-17-16-15-12-14
0.0025 40000 27253.2 454 1 2 13 10 36 10 1167,1815 737 5 13-12-14-8-11-10
0.0025 40000 27514.6 458 1 1 2 10 60 1 555,1526,1541 0 2 2-4-10
0.0025 40000 27711.6 461 1 1 2 10 60 1 522,1731,1788 0 3 2-7-9-10
0.0025 40000 28185.8 469 1 2 18 2 15 10 979,983 510 4 18-11-10-4-2
0.0025 40000 28263.2 471 1 1 19 5 60 1 823,849,1649 2 5 19-18-11-10-4-5
0.0025 40000 29756.7 495 1 2 12 5 53 10 1240,1721 745 6 12-14-8-11-10-4-5
0.0025 40000 30305.5 505 1 2 8 1 30 10 618,1640 113 2 8-7-1
0.0025 40000 31009.2 516 0 1 3 17 60 1 563,698,1141 -1 -1 
0.0025 40000 31837.5 530 1 2 18 2 3 10 980,1465 480 4 18-11-10-4-2
0.0025 40000 32199.1 536 1 1 11 5 60 1 982,1357,1381 0 5 11-8-7-3-4-5
0.0025 40000 33460.7 557 1 1 3 16 60 1 993,1135,1417 2 5 3-7-8-14-17-16
0.0025 40000 33993.8 566 1 1 18 3 60 1 821,1106,1402 1 6 18-11-10-9-7-1-3
0.0025 40000 34752.5 579 1 1 10 3 60 1 1336,1523,1952 0 2 10-4-3
